  13   22  221 0.0281044 0.1130553 -0.1068091 0.1580489 0.0000000 0.0000000 0.0000000
  13   22  221 0.0691858 -0.1117158 0.0347700 0.1359266 0.0000000 0.0000000 0.0000000
  13   22  221 -0.0542059 -0.0202913 0.0106542 0.0588518 0.0000000 0.0000000 0.0000000
  13   22  221 0.0157224 0.0008313 -0.0444068 0.0471153 0.0000000 0.0000000 0.0000000
  13   22  221 0.0634908 -0.1128544 0.0695981 0.1470071 0.0000000 0.0000000 0.0000000
  14   11    0 0.2849090 0.2588069 7.1024933 7.1129150 0.0000000 0.0000000 0.0000000
  14 -211  221 -0.4978059 -0.3618055 1.6425318 1.7595774 0.0000000 0.0000000 0.0000000
  14  211  221 -0.2034093 -0.1168055 0.7002377 0.7515583 0.0000000 0.0000000 0.0000000
  14 2112 2114 0.3316453 0.0588343 0.8111442 1.2861778 0.0000000 0.0000000 0.0000000
  14   22  221 0.0265114 -0.0166399 0.0598658 0.0675548 0.0000000 0.0000000 0.0000000
  14   22  221 -0.1236907 -0.0024314 0.6634347 0.6748710 0.0000000 0.0000000 0.0000000
  14   22 2114 -0.0022462 -0.0124010 0.0283093 0.0309878 0.0000000 0.0000000 0.0000000
  14   22 2114 0.1897351 0.1663266 0.0469554 0.2566490 0.0000000 0.0000000 0.0000000
  15   11    0 0.7949606 0.8934050 6.4279547 6.5382514 0.0000000 0.0000000 0.0000000
  15  321  313 0.2139679 -0.1238500 0.4831952 0.7336482 0.0000000 0.0000000 0.0000000
  15 -211  313 -0.1898399 0.3061167 0.9829907 1.0561750 0.0000000 0.0000000 0.0000000
  15   22 3212 -0.1038758 -0.1685295 0.3101255 0.3679270 0.0000000 0.0000000 0.0000000
  15 2112 3212 -0.5890334 -0.8274592 2.1905887 2.5909798 0.0000000 0.0000000 0.0000000
  15   22 3122 -0.0583080 -0.1724429 0.5823156 0.6101047 0.0000000 0.0000000 0.0000000
  15   22 3122 -0.0204007 0.0193874 0.0355790 0.0453644 0.0000000 0.0000000 0.0000000
  16   11    0 -0.2933379 -0.0915034 8.3211050 8.3267765 0.0000000 0.0000000 0.0000000
  16  211    0 -0.7879403 -0.0136199 0.6154646 1.0096140 0.0000000 0.0000000 0.0000000
  16 2112 1114 0.7717143 -0.0375807 1.6859286 2.0789802 0.0000000 0.0000000 0.0000000
  16 -211 1114 0.2983138 0.1412593 0.3809262 0.5230088 0.0000000 0.0000000 0.0000000
  17   11    0 0.0957890 0.4002690 4.6925035 4.7105179 0.0000000 0.0000000 0.0000000
  17  211  113 -0.0262552 0.0661291 3.6315322 3.6349108 0.0000000 0.0000000 0.0000000
  17 -211  113 -0.3192985 -0.0606171 0.6283525 0.7210693 0.0000000 0.0000000 0.0000000
  17 2112 2114 -0.2116738 -0.1220909 1.9621371 2.1891875 0.0000000 0.0000000 0.0000000
  17   22  111 0.2258267 -0.0125846 -0.0462050 0.2308480 0.0000000 0.0000000 0.0000000
  17   22  111 0.1105513 -0.1104674 -0.0188635 0.1574181 0.0000000 0.0000000 0.0000000
  17   22 2114 -0.0068205 -0.0835183 0.0182770 0.0857665 0.0000000 0.0000000 0.0000000
  17   22 2114 0.1466002 -0.0917724 0.1172204 0.2089365 0.0000000 0.0000000 0.0000000
  18   11    0 0.3911828 0.3615288 6.6021924 6.6236448 0.0000000 0.0000000 0.0000000
  18 -211  223 0.0643072 0.0608487 0.0682065 0.1788248 0.0000000 0.0000000 0.0000000
  18  211  223 -0.1629470 -0.3119487 1.5820761 1.6267503 0.0000000 0.0000000 0.0000000
  18 2112 1114 -0.1234843 -0.0872732 0.5802796 1.1146468 0.0000000 0.0000000 0.0000000
  18 -211 1114 0.0797294 -0.0838424 0.4146291 0.4525392 0.0000000 0.0000000 0.0000000
  18  211  213 -0.0085124 0.3616975 0.6201199 0.7313921 0.0000000 0.0000000 0.0000000
  18   22  223 -0.0512040 -0.0439395 0.0426215 0.0798068 0.0000000 0.0000000 0.0000000
  18   22  223 0.0621106 -0.0962186 0.2107599 0.2398656 0.0000000 0.0000000 0.0000000
  18   22  213 -0.1047050 -0.0260709 0.4064713 0.4205494 0.0000000 0.0000000 0.0000000
  18   22  213 -0.1440147 -0.1646809 0.4185984 0.4723184 0.0000000 0.0000000 0.0000000
  19   11    0 -0.2583467 -0.3098310 7.4348812 7.4458175 0.0000000 0.0000000 0.0000000
  19  211  113 -0.0750684 -0.2208376 1.1805849 1.2114757 0.0000000 0.0000000 0.0000000
  19 -211  113 -0.4379271 -0.3461222 0.3939540 0.6973296 0.0000000 0.0000000 0.0000000
  19 2112 2114 0.8010653 0.8201990 1.5424690 2.1392734 0.0000000 0.0000000 0.0000000
  19   22 2114 0.0016160 -0.0046340 0.4468983 0.4469253 0.0000000 0.0000000 0.0000000
  20   11    0 -0.3013291 0.1694730 8.8516045 8.8583527 0.0000000 0.0000000 0.0000000
  20 2112    0 0.5343179 0.6403282 1.5535858 1.9979970 0.0000000 0.0000000 0.0000000
  20  211    0 -0.2604631 -0.8437583 0.6114601 1.0831162 0.0000000 0.0000000 0.0000000
  21   11    0 -0.3529004 -0.0572790 8.7857914 8.7930622 0.0000000 0.0000000 0.0000000
  21 2112    0 0.5959718 -0.3902418 1.2603230 1.7259008 0.0000000 0.0000000 0.0000000
  21  211  113 -0.1841613 0.3942503 0.0026929 0.4569948 0.0000000 0.0000000 0.0000000
  21 -211  113 -0.0819699 0.0177284 0.9494377 0.9633034 0.0000000 0.0000000 0.0000000
  22   11    0 -0.0101272 0.2960870 7.8640833 7.8696618 0.0000000 0.0000000 0.0000000
  22  211   92 0.2584330 0.0352446 1.5355310 1.5637690 0.0000000 0.0000000 0.0000000
  22 2112   92 -0.1125438 -0.1101671 0.3379712 1.0108786 0.0000000 0.0000000 0.0000000
  22  211  223 -0.0402396 -0.1298385 0.1563889 0.2498458 0.0000000 0.0000000 0.0000000
  22 -211  223 -0.2867313 -0.0787789 0.7205700 0.7919156 0.0000000 0.0000000 0.0000000
  22   22  223 -0.0142778 -0.0165174 0.0559746 0.0600819 0.0000000 0.0000000 0.0000000
  22   22  223 0.2351393 -0.0152691 0.3144463 0.3929378 0.0000000 0.0000000 0.0000000
  23   11    0 -0.1979655 -0.2805525 6.9354730 6.9439673 0.0000000 0.0000000 0.0000000
  23 2112   92 -0.1985349 -0.4683669 0.7805299 1.3232000 0.0000000 0.0000000 0.0000000
  23 -211  223 0.0331942 0.1014991 1.0930071 1.1070486 0.0000000 0.0000000 0.0000000
  23  211  223 0.1774501 0.0457610 0.1649524 0.2833374 0.0000000 0.0000000 0.0000000
  23   22  221 0.0486978 0.0973850 0.4271126 0.4407726 0.0000000 0.0000000 0.0000000
  23   22  221 -0.0576742 0.0289945 0.1123326 0.1295593 0.0000000 0.0000000 0.0000000
  23   22  221 -0.0307666 0.0761043 0.0441960 0.0932295 0.0000000 0.0000000 0.0000000
  23   22  221 0.0552569 -0.0272953 0.0584258 0.0849231 0.0000000 0.0000000 0.0000000
  23   22  221 0.0396771 0.1093818 0.3796865 0.3971153 0.0000000 0.0000000 0.0000000
  23   22  221 -0.0153094 -0.0062516 0.4417066 0.4420160 0.0000000 0.0000000 0.0000000
  23   22  223 -0.0009562 0.0662686 0.0476603 0.0816330 0.0000000 0.0000000 0.0000000
  23   22  223 0.1967407 0.2404207 0.5285296 0.6130682 0.0000000 0.0000000 0.0000000
  24   11    0 -0.2050930 0.2795402 8.0851355 8.0925655 0.0000000 0.0000000 0.0000000
  24 -211  223 0.0428992 -0.0012996 0.0166349 0.1469930 0.0000000 0.0000000 0.0000000
  24  211  223 -0.2300321 -0.3568401 0.6368163 0.7779928 0.0000000 0.0000000 0.0000000
  24 2112 2214 0.5555714 0.2150291 1.9686853 2.2612977 0.0000000 0.0000000 0.0000000
  24  211 2214 0.0870236 -0.0934956 0.0984389 0.2132906 0.0000000 0.0000000 0.0000000
  24   22  223 -0.1925187 -0.0173605 0.2116284 0.2866207 0.0000000 0.0000000 0.0000000
  24   22  223 -0.0599093 0.0747962 0.1524213 0.1800440 0.0000000 0.0000000 0.0000000
  25   11    0 -0.2538757 0.4398369 5.5105739 5.5339255 0.0000000 0.0000000 0.0000000
  25 2212    0 -0.0228117 -0.3122663 1.1703935 1.5324028 0.0000000 0.0000000 0.0000000
  25  211   92 0.5701655 0.3420418 0.3508375 0.7646279 0.0000000 0.0000000 0.0000000
  25 -211   92 -0.2800794 -0.5197225 4.1294150 4.1737409 0.0000000 0.0000000 0.0000000
  26   11    0 0.4192257 0.1793995 7.6589713 7.6725340 0.0000000 0.0000000 0.0000000
  26 2212    0 0.2329758 0.2813348 0.1737653 1.0217769 0.0000000 0.0000000 0.0000000
  26   22  111 -0.5761714 -0.4698927 2.9923475 3.0833287 0.0000000 0.0000000 0.0000000
  26   22  111 -0.0150693 0.0018385 0.1620480 0.1627575 0.0000000 0.0000000 0.0000000
  27   11    0 -0.1771175 -0.2907397 6.9932680 7.0015497 0.0000000 0.0000000 0.0000000
  27   22  111 -0.1986394 0.0065708 1.0633138 1.0817289 0.0000000 0.0000000 0.0000000
  27   22  111 -0.0742061 0.0973773 0.5827560 0.5954776 0.0000000 0.0000000 0.0000000
  27 2212 2214 0.0266077 -0.1147108 0.2096141 0.9686131 0.0000000 0.0000000 0.0000000
  27   22  111 0.0392892 -0.0255047 0.3702266 0.3731781 0.0000000 0.0000000 0.0000000
  27   22  111 0.2749335 0.1482558 1.5661603 1.5970055 0.0000000 0.0000000 0.0000000
  27   22 2214 0.0729621 0.0385665 0.1105959 0.1379938 0.0000000 0.0000000 0.0000000
  27   22 2214 0.0704360 0.1657262 0.0449118 0.1855895 0.0000000 0.0000000 0.0000000
  28   11    0 -0.2440024 -0.2211400 3.3565900 3.3727047 0.0000000 0.0000000 0.0000000
  28   22  111 0.1137601 0.1307497 0.8206149 0.8387166 0.0000000 0.0000000 0.0000000
  28   22  111 0.1470817 0.2075154 2.2677901 2.2820096 0.0000000 0.0000000 0.0000000
  28  211  223 -0.0993296 0.0061541 0.3905992 0.4265679 0.0000000 0.0000000 0.0000000
  28 -211  223 0.0641166 0.0960620 0.1530017 0.2371424 0.0000000 0.0000000 0.0000000
  28 2212 2214 -0.2939784 0.0695741 2.4578359 2.6481366 0.0000000 0.0000000 0.0000000
  28 -211 -213 -0.0666455 0.2772792 0.6021070 0.6806955 0.0000000 0.0000000 0.0000000
  28   22  223 -0.0491830 -0.1463122 0.0282593 0.1569230 0.0000000 0.0000000 0.0000000
  28   22  223 -0.1359296 -0.1683682 0.1980136 0.2933156 0.0000000 0.0000000 0.0000000
  28   22 2214 0.1875007 -0.0517225 0.1581065 0.2506579 0.0000000 0.0000000 0.0000000
  28   22 2214 0.0040393 -0.0684743 0.0469905 0.0831453 0.0000000 0.0000000 0.0000000
  28   22 -213 0.2784434 -0.0813942 0.3868998 0.4835775 0.0000000 0.0000000 0.0000000
  29   11 -213 0.0147487 -0.0253589 0.0370126 0.0472313 0.0000000 0.0000000 0.0000000
  29  -11 -213 0.0381335 -0.0693100 0.1150697 0.1396401 0.0000000 0.0000000 0.0000000
  30   11    0 0.4320563 0.1537425 8.1507998 8.1636915 0.0000000 0.0000000 0.0000000
  30 2212    0 0.4703488 -0.2495619 2.0378282 2.3057883 0.0000000 0.0000000 0.0000000
  30  211  331 -0.1089878 -0.0135882 0.2713795 0.3243424 0.0000000 0.0000000 0.0000000
  30 -211  331 -0.1054978 -0.0470447 0.2190913 0.2843100 0.0000000 0.0000000 0.0000000
  30   22  331 -0.6919301 -0.0199690 0.2193807 0.7261499 0.0000000 0.0000000 0.0000000
  30   22  331 0.0820014 0.1023758 0.0528576 0.1414177 0.0000000 0.0000000 0.0000000
  31   11    0 0.0652301 -0.3895256 8.8273659 8.8361959 0.0000000 0.0000000 0.0000000
  31 2112    0 -0.1406557 -0.6979802 1.0144613 1.5552943 0.0000000 0.0000000 0.0000000
  31  211  213 -0.0138332 0.3160652 0.7658629 0.8403111 0.0000000 0.0000000 0.0000000
  31   22  213 0.1544769 0.2957707 0.0192528 0.3342366 0.0000000 0.0000000 0.0000000
  31   22  213 0.2009031 0.3473420 0.1744301 0.4375321 0.0000000 0.0000000 0.0000000
  32   11    0 0.4894692 0.2176224 8.2340546 8.2514601 0.0000000 0.0000000 0.0000000
  32 2112    0 0.2437969 -0.4967697 0.9154421 1.4237624 0.0000000 0.0000000 0.0000000
  32 -211  223 -0.1122519 -0.0119296 0.1078765 0.2094476 0.0000000 0.0000000 0.0000000
  32  211  223 -0.2750820 0.3111140 1.1934676 1.2713438 0.0000000 0.0000000 0.0000000
  32   22  223 -0.1302004 0.0207312 0.3002492 0.3279200 0.0000000 0.0000000 0.0000000
  32   22  223 -0.2520823 -0.1081087 0.3769069 0.4661457 0.0000000 0.0000000 0.0000000
  33   11    0 -0.3986381 -0.3048390 6.6980877 6.7168608 0.0000000 0.0000000 0.0000000
  33  211   92 -0.0401201 -0.5716839 2.9616816 3.0198472 0.0000000 0.0000000 0.0000000
  33 2112   92 0.6794114 0.8360996 1.0765064 1.7895185 0.0000000 0.0000000 0.0000000
  33 -211   92 -0.1863440 -0.0499006 0.3480826 0.4217390 0.0000000 0.0000000 0.0000000
  34   11    0 0.3590285 -0.1873720 8.7462759 8.7556467 0.0000000 0.0000000 0.0000000
  34 2212    0 -0.7595208 -0.5224073 0.8544893 1.5685470 0.0000000 0.0000000 0.0000000
  34   22  111 0.0066425 0.0124334 0.0017068 0.0141995 0.0000000 0.0000000 0.0000000
  34   22  111 0.3880431 0.6966203 1.3871183 1.5999858 0.0000000 0.0000000 0.0000000
  35   11    0 -0.3959920 0.0582899 6.6851907 6.6971622 0.0000000 0.0000000 0.0000000
  35 -211   92 -0.0830183 0.3448673 -0.0147894 0.3814868 0.0000000 0.0000000 0.0000000
  35  211   92 0.5346699 0.0566013 2.5764289 2.6356308 0.0000000 0.0000000 0.0000000
  35 2212 2114 -0.1758666 -0.2204017 0.9607750 1.3722249 0.0000000 0.0000000 0.0000000
  35 -211 2114 0.1117102 -0.2014370 0.8090999 0.8527525 0.0000000 0.0000000 0.0000000
  36   11    0 0.3031494 -0.0788208 7.5173688 7.5238914 0.0000000 0.0000000 0.0000000
  36 2112    0 -1.1448375 -0.4881231 2.8691399 3.2655365 0.0000000 0.0000000 0.0000000
  36   22  111 0.5803178 0.3450150 0.4220940 0.7962205 0.0000000 0.0000000 0.0000000
  36   22  111 0.1934869 0.2124303 0.2090201 0.3553213 0.0000000 0.0000000 0.0000000
  37   11    0 0.1977684 -0.4071735 9.0372143 9.0485439 0.0000000 0.0000000 0.0000000
  37 2212 2224 -0.0657498 0.3973377 1.2317978 1.5999792 0.0000000 0.0000000 0.0000000
  37  211 2224 0.1704635 -0.1033878 0.1564450 0.2893268 0.0000000 0.0000000 0.0000000
  37 -211 -213 0.0388101 0.3950113 0.5163704 0.6660830 0.0000000 0.0000000 0.0000000
  37   22 -213 0.0189350 -0.1541692 -0.0060067 0.1554439 0.0000000 0.0000000 0.0000000
  37  -11 -213 -0.1137513 -0.1541978 0.0174547 0.1924091 0.0000000 0.0000000 0.0000000
  38   11 -213 -0.0101299 -0.0146361 0.0004527 0.0178128 0.0000000 0.0000000 0.0000000
  39   11    0 0.3447361 -0.2313525 4.2791829 4.2992759 0.0000000 0.0000000 0.0000000
  39 2212    0 0.0327285 0.1577710 1.5940270 1.8566885 0.0000000 0.0000000 0.0000000
  39 -211 -213 0.2023004 0.1252291 0.4620890 0.5381656 0.0000000 0.0000000 0.0000000
  39  211  113 0.1147443 -0.1469904 -0.0104501 0.2331734 0.0000000 0.0000000 0.0000000
  39 -211  113 -0.0036560 0.3059972 0.5124652 0.6129897 0.0000000 0.0000000 0.0000000
  39   22  111 -0.2330686 -0.2428294 3.8772235 3.8918052 0.0000000 0.0000000 0.0000000
  39   22  111 -0.0198010 -0.0041855 0.0554024 0.0589833 0.0000000 0.0000000 0.0000000
  39   22 -213 -0.0952920 0.0679858 0.0373345 0.1228678 0.0000000 0.0000000 0.0000000
  39   22 -213 -0.2977701 -0.0089687 0.2080426 0.3633583 0.0000000 0.0000000 0.0000000
  40   11    0 0.1909088 -0.3882218 5.3535128 5.3709645 0.0000000 0.0000000 0.0000000
  40 2112   92 -0.4147708 0.4348077 3.8218315 3.9812481 0.0000000 0.0000000 0.0000000
  40 -211  113 0.4722354 -0.0633509 0.5827426 0.7655696 0.0000000 0.0000000 0.0000000
  40  211  113 -0.4362802 0.0598950 0.0251150 0.4626522 0.0000000 0.0000000 0.0000000
  40   22  221 0.1542764 -0.1519791 0.1137272 0.2446073 0.0000000 0.0000000 0.0000000
  40   22  221 0.0609347 0.0850169 1.1090629 1.1139845 0.0000000 0.0000000 0.0000000
  41   11    0 0.3444804 -0.1332151 4.6979804 4.7124763 0.0000000 0.0000000 0.0000000
  41 2212    0 -0.3363717 -0.1236686 0.6641181 1.2041180 0.0000000 0.0000000 0.0000000
  41 -211   92 0.2613751 0.0889658 1.5962507 1.6259570 0.0000000 0.0000000 0.0000000
  41   22  111 0.0057291 -0.2950837 0.9787158 1.0222484 0.0000000 0.0000000 0.0000000
  41   22  111 -0.0345232 -0.1828753 1.0656559 1.0817846 0.0000000 0.0000000 0.0000000
  41 -211  223 -0.4198652 0.4499246 0.9014261 1.1003528 0.0000000 0.0000000 0.0000000
  41  211  223 0.0622914 0.0662850 0.7131559 0.7323614 0.0000000 0.0000000 0.0000000
  41   22  223 -0.0192556 0.1425289 0.1843309 0.2338015 0.0000000 0.0000000 0.0000000
  41   22  223 0.0840154 0.0862077 0.2844468 0.3088695 0.0000000 0.0000000 0.0000000
  42   11    0 -0.1790953 -0.2709804 4.8838382 4.8946280 0.0000000 0.0000000 0.0000000
  42 2112    0 0.2427354 0.1397749 0.7418414 1.2294854 0.0000000 0.0000000 0.0000000
  42 2212   92 -0.1899043 -0.1674343 1.7690361 2.0184135 0.0000000 0.0000000 0.0000000
  42 -2212   92 0.1354352 0.2761210 3.7393982 3.8675692 0.0000000 0.0000000 0.0000000
  43   11    0 -0.5903012 -1.0297731 8.1950712 8.2805843 0.0000000 0.0000000 0.0000000
  43 2112    0 0.2084503 0.3858494 2.7030900 2.8951466 0.0000000 0.0000000 0.0000000
  43  211    0 0.3850890 0.6320564 0.1211134 0.7628533 0.0000000 0.0000000 0.0000000
  44   11    0 -0.1844394 -0.2322234 9.0615015 9.0663528 0.0000000 0.0000000 0.0000000
  44 -211    0 -0.1929805 -0.2632318 1.3928920 1.4374174 0.0000000 0.0000000 0.0000000
  44 2212 2214 0.2839340 0.5188009 0.4650211 1.2026740 0.0000000 0.0000000 0.0000000
  44   22 2214 0.0469343 -0.0694558 0.0640567 0.1054997 0.0000000 0.0000000 0.0000000
  44   22 2214 0.1302454 0.0114109 -0.0094236 0.1310835 0.0000000 0.0000000 0.0000000
  45   11    0 0.0658692 -0.3703432 8.0596046 8.0683775 0.0000000 0.0000000 0.0000000
  45   22  111 -0.2412798 0.2242479 0.1642290 0.3680683 0.0000000 0.0000000 0.0000000
  45   22  111 -0.5384706 0.2783237 0.3956614 0.7238526 0.0000000 0.0000000 0.0000000
  45 2112 2114 0.5708541 0.0735463 1.7857496 2.0983405 0.0000000 0.0000000 0.0000000
  45   22 2114 0.0434624 -0.2700042 0.6311120 0.6878179 0.0000000 0.0000000 0.0000000
  46   11    0 -0.0828288 0.3852270 8.7881517 8.7969809 0.0000000 0.0000000 0.0000000
  46 2212    0 0.1296154 -0.7797987 0.8985118 1.5207289 0.0000000 0.0000000 0.0000000
  46 -211 -213 -0.2346525 0.4671408 1.0941921 1.2206666 0.0000000 0.0000000 0.0000000
  46   22 -213 0.2029097 -0.0898187 0.1709593 0.2801193 0.0000000 0.0000000 0.0000000
  46   22 -213 0.0455231 0.0297258 0.1114135 0.1239716 0.0000000 0.0000000 0.0000000
  47   11    0 -0.0108916 -0.3507888 9.1038046 9.1105661 0.0000000 0.0000000 0.0000000
